questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.03-102,en,ru,"You are in a traffic jam, driving at walking speed. When is the least wear exerted on the clutch of your manual transmission vehicle?",Engage the clutch fully to avoid unnecessary wear on the clutch. Choose a gear in which you can coast without using the clutch and accelerator.,- drive in a low gear without pressing the clutch if at all possible,- repeatedly start and stop driving,- drive slowly with the clutch slipped,,Вы находитесь в пробке и едете со скоростью пешехода. Когда сцепление автомобиля с механической коробкой передач изнашивается меньше всего?,"Полностью включайте сцепление, чтобы избежать ненужного износа. Выберите передачу, на которой можно катиться без использования сцепления и педали газа.",По возможности ехать на низкой передаче без нажатия на сцепление,Постоянно трогаться и останавливаться,Медленно ехать с пробуксовкой сцепления,
2.7.03-201,en,ru,Why is a diesel engine also called an self-ignition engine?,Because diesel engines get along without spark plugs of the work cycle is started by the ignition of the injected fuel in the compressed air.,Because the working stroke is started when the injected fuel ignites in contact with the compressed air,Because the working stroke is started by the pressure sensitive fuel,Because the working stroke is started by an ignition spark,,Почему дизельный двигатель также называют двигателем с самовоспламенением?,Потому что дизельные двигатели работают без свечей зажигания: рабочий такт начинается воспламенением впрыснутого топлива в сжатом воздухе.,"Потому что рабочий такт начинается, когда впрыснутое топливо воспламеняется при контакте со сжатым воздухом","Потому что рабочий такт начинается топливом, чувствительным к давлению",Потому что рабочий такт начинается искрой зажигания,
2.7.03-203,en,ru,What is the function of the camshaft in a diesel engine?,The object of the camshaft in a diesel engine is to control the valves in the engine. Depending on the shape or height of the cams they remain open or close.,To control the valves in the engine,To limit the engine speed,To control the engine temperature,,Какова функция распределительного вала в дизельном двигателе?,Задача распределительного вала в дизельном двигателе — управлять клапанами двигателя. В зависимости от формы или высоты кулачков клапаны открываются или закрываются.,Управлять клапанами двигателя,Ограничивать частоту вращения двигателя,Регулировать температуру двигателя,
2.7.03-205,en,ru,What is the function of a coolant thermostat in an engine's cooling system?,"As the name suggests, the coolant thermostat regulates the engine operating temperature. The other two answers are not correct.",To regulate the engine's operating temperature,To show the engine's operating temperature,To show coolant level in the radiator,,Какова функция термостата охлаждающей жидкости в системе охлаждения двигателя?,"Как следует из названия, термостат охлаждающей жидкости регулирует рабочую температуру двигателя. Два других ответа неверны.",Регулировать рабочую температуру двигателя,Показывать рабочую температуру двигателя,Показывать уровень охлаждающей жидкости в радиаторе,
2.7.03-206,en,ru,What can cause damage to an engine's cooling system in winter?,By insufficient antifreeze engine damage can occur. Please ensure that this is always filled.,Insufficient frost protection,When the coolant is not exchanged at least twice a year,No damage can be caused because closed systems do not need any servicing,,Что может вызвать повреждение системы охлаждения двигателя зимой?,"Из-за недостаточной защиты от замерзания может произойти повреждение двигателя. Следите за тем, чтобы антифриз всегда был залит в достаточном количестве.",Недостаточная защита от замерзания,Если охлаждающая жидкость не заменяется минимум два раза в год,"Повреждений быть не может, потому что закрытые системы не требуют обслуживания",
2.7.03-207,en,ru,Which engine oil covers the largest range of temperatures?,"The smaller number (10) (light oil) in SAE 10 W 40 is the lowest temperature range of the oil, and the number beside the W (40) the greater viscosity for high temperatures.",SAE 10 W 40,SAE 30,SAE 10 W 30,,Какое моторное масло охватывает наибольший диапазон температур?,"Меньшее число (10) в SAE 10 W 40 указывает на низкотемпературный диапазон масла, а число после W (40) — на более высокую вязкость при высоких температурах.",SAE 10 W 40,SAE 30,SAE 10 W 30,
2.7.03-208,en,ru,Your diesel engine does not start in winter. What can be the reason for this?,"If you still summer diesel in the tank, it may be that the engine in the winter does not start because flocculate at low temperatures and cause clogging the fuel filter.",There is still some summer diesel fuel in the tank,The spark plugs do not produce ignition sparks,The ignition cables have got wet,,Ваш дизельный двигатель не запускается зимой. В чём может быть причина?,"Если в баке всё ещё находится летнее дизельное топливо, зимой двигатель может не запускаться, потому что при низких температурах топливо может загустевать и засорять топливный фильтр.",В баке всё ещё есть летнее дизельное топливо,Свечи зажигания не дают искры,Провода зажигания намокли,
2.7.03-209,en,ru,You are driving your vehicle at walking speed in a traffic jam. In which cases is the wear on the clutch lowest?,"If you drive possible without the use of the clutch when driving in a low gear, the wear in a traffic jam, where you drive at a walking pace, the lowest.",Driving in a low gear if possible without using the clutch,Constant starting and stopping,Driving slowly with a slipping clutch,,Вы едете на автомобиле со скоростью пешехода в пробке. В каких случаях износ сцепления минимален?,"Если при движении в пробке со скоростью пешехода Вы по возможности едете на низкой передаче без использования сцепления, износ будет минимальным.","Движение на низкой передаче, по возможности без использования сцепления",Постоянное трогание и остановка,Медленное движение с пробуксовкой сцепления,
2.7.03-211,en,ru,What is the function of a differential lock?,"The differential lock distributes the drive torque evenly to the driving time, thereby preventing the compensation of the speed differences between the outer- and inner cam wheel. It improves traction considerably during slow off-road travel and slippery road surfaces.",- improves the traction during slow off-road driving and on slippery road surfaces,- distributes the drive torque evenly across the drive wheels,- improves handling during cornering,,Какова функция блокировки дифференциала?,Блокировка дифференциала равномерно распределяет крутящий момент на ведущие колёса и тем самым предотвращает компенсацию разницы скоростей между внешним и внутренним колесом в повороте. Она значительно улучшает тягу при медленном движении по бездорожью и на скользких дорогах.,Улучшает тягу при медленном движении по бездорожью и на скользких дорожных покрытиях,Равномерно распределяет приводной момент между ведущими колёсами,Улучшает управляемость при прохождении поворотов,
2.7.03-212,en,ru,When it is helpful to activate the differential lock?,The differential lock you should go straight on slippery roads during slow and if you're stuck up and rotate individual drive wheels. This should be helpful.,- have become bogged down and individual drive wheels are spinning,- am slowly driving straight ahead on slippery road surfaces,- am manoeuvring on dry road surfaces,,Когда полезно включать блокировку дифференциала?,"Блокировку дифференциала следует использовать при медленном прямолинейном движении по скользким дорогам, а также если Вы застряли и отдельные ведущие колёса буксуют. В этих случаях она может быть полезна.",Если автомобиль застрял и отдельные ведущие колёса буксуют,Если я медленно еду прямо по скользкому дорожному покрытию,Если я маневрирую на сухом дорожном покрытии,
2.7.03-213,en,ru,When can I activate the differential lock so that this does not possibly damage the motor vehicle?,"If your car is and you drive at a walking pace, you should have no damaging effect expected.",- is stationary,- is driving at walking speed,- is understeering while taking a bend,,"Когда можно включать блокировку дифференциала, чтобы по возможности не повредить автомобиль?","Если Ваш автомобиль стоит или Вы движетесь со скоростью пешехода, повреждающего воздействия ожидать не следует.",Когда автомобиль стоит,Когда автомобиль движется со скоростью пешехода,Когда автомобиль недостаточно поворачивает в повороте,
2.7.03-214,en,ru,What increases clutch wear in motor vehicles with a manual gearbox?,"In the case of a manual gearbox, the clutch wear increases in motor vehicles that start in a high gear (e.g. 2nd gear) and maneuvering with increased engine speed.",Starting in high gear,Manoeuvring at high engine speed,Starting in low gear,,Что увеличивает износ сцепления в автомобилях с механической коробкой передач?,"В автомобилях с механической коробкой передач износ сцепления увеличивается при трогании с высокой передачи (например, со 2-й передачи) и при маневрировании на повышенных оборотах двигателя.",Трогание с высокой передачи,Маневрирование на высоких оборотах двигателя,Трогание с низкой передачи,
2.7.03-215,en,ru,How can you preserve the clutch components of motor vehicles with a manual gearbox?,"In order to protect the clutch components in motor vehicles with manual transmissions, put the vehicle in neutral while waiting, take your foot off the clutch pedal and maneuver at a low engine speed.","While waiting to move, I select the neutral gear and remove my foot from the clutch pedal",I manoeuvre using a low engine speed,I select a high gear when starting,,Как можно беречь компоненты сцепления автомобилей с механической коробкой передач?,"Чтобы беречь компоненты сцепления в автомобилях с механической коробкой передач, при ожидании движения включайте нейтральную передачу, убирайте ногу с педали сцепления и маневрируйте на низких оборотах двигателя.",Во время ожидания начала движения я включаю нейтральную передачу и убираю ногу с педали сцепления,Я маневрирую на низких оборотах двигателя,Я выбираю высокую передачу при трогании,
2.7.03-216,en,ru,What is the function of a differential lock (mechanically locked differential transmission)?,The differential lock improves traction when driving slowly off-road and on slippery roads because the drive torque is evenly distributed to the drive wheels.,- improves traction for low-speed off-road driving and on slippery road surfaces,- evenly distributes the torque to the driving wheels,- improves handling during cornering,,Какова функция блокировки дифференциала (механически заблокированного дифференциала)?,"Блокировка дифференциала улучшает тягу при медленном движении по бездорожью и на скользких дорогах, потому что приводной момент равномерно распределяется на ведущие колёса.",Улучшает тягу при медленном движении по бездорожью и на скользких дорожных покрытиях,Равномерно распределяет крутящий момент на ведущие колёса,Улучшает управляемость при прохождении поворотов,
2.7.04-001,en,ru,What should I ensure when refilling with engine oil?,"Engine oil may only be used according to the specifications of the manufacturer. You are only allowed to refill the right oil. Make sure that you do not exceed the maximum permissible fill level, otherwise damage to the motor may occur. Never fill engine oil while the engine is running.",That I use engine oil that meets the vehicle manufacturer's specifications,That I do not exceed the maximum fill level,That I refill the engine oil while the engine is running,,На что следует обратить внимание при доливке моторного масла?,"Моторное масло можно использовать только согласно спецификациям производителя. Доливать разрешается только подходящее масло. Следите за тем, чтобы не превысить максимально допустимый уровень, иначе может произойти повреждение двигателя. Никогда не доливайте моторное масло при работающем двигателе.","Чтобы я использовал моторное масло, соответствующее спецификациям производителя автомобиля",Чтобы я не превысил максимальный уровень заливки,Чтобы я доливал моторное масло при работающем двигателе,
2.7.04-002,en,ru,What is the function of engine oil in a combustion engine?,"Engine oil has different effects on an internal combustion engine. It is used for wear protection, cooling and cleaning. Make sure the engine oil level is sufficient.",- wear protection,- cooling,- cleaning,,Какова функция моторного масла в двигателе внутреннего сгорания?,"Моторное масло выполняет разные функции в двигателе внутреннего сгорания. Оно служит для защиты от износа, охлаждения и очистки. Следите за достаточным уровнем моторного масла.",Защита от износа,Охлаждение,Очистка,
2.7.04-003,en,ru,How can you check the engine oil level?,"There is a sight glass where you can read the oil level. Otherwise, you can read it via an oil dipstick.",- sight-glass,- oil dipstick,- instant fuel consumption display,,Как можно проверить уровень моторного масла?,Уровень масла можно считать через смотровое стекло. В других случаях его можно проверить с помощью масляного щупа.,Через смотровое стекло,С помощью масляного щупа,По индикатору мгновенного расхода топлива,
2.7.04-101,en,ru,How can you check the engine oil level?,"Depending on the vehicle, the engine oil level can be checked in different ways. Modern vehicles can display the oil level in the infotainment system.",- driver information system,- oil dipstick,- instant fuel consumption display,,Как можно проверить уровень моторного масла?,В зависимости от автомобиля уровень моторного масла можно проверить разными способами. Современные автомобили могут отображать уровень масла в информационно-развлекательной системе.,Через информационную систему водителя,С помощью масляного щупа,По индикатору мгновенного расхода топлива,
2.7.04-201,en,ru,Why does the coolant have to be checked for sufficient frost protection before winter begins?,A freezing of the coolant (extends) to avoid you should adequately check the antifreeze. So you avoid even damage to the cooling system in case of frost. The operating license of the vehicle does not go out by it.,So the coolant does not freeze,So the cooling system is not damaged by frost,So the vehicle's operating permit does not lapse,,Почему перед началом зимы необходимо проверить охлаждающую жидкость на достаточную защиту от замерзания?,"Чтобы избежать замерзания охлаждающей жидкости, нужно проверить наличие достаточной защиты от замерзания. Так Вы также предотвращаете повреждение системы охлаждения при морозе. Разрешение на эксплуатацию автомобиля из-за этого не прекращается.",Чтобы охлаждающая жидкость не замёрзла,Чтобы система охлаждения не была повреждена морозом,Чтобы разрешение на эксплуатацию автомобиля не утратило силу,
2.7.04-203,en,ru,What are the functions of anti-freeze in the coolant system?,"Antifreeze protect against corrosion (rust) and protect the cooling system from freezing. In the summer months, this is not the case.",Anti-freeze protects against corrosion,Anti-freeze protects the cooling system against freezing,Anti-freeze causes corrosion in the summer months,,Каковы функции антифриза в системе охлаждения?,Антифриз защищает от коррозии (ржавчины) и предохраняет систему охлаждения от замерзания. Он не вызывает коррозию в летние месяцы.,Антифриз защищает от коррозии,Антифриз защищает систему охлаждения от замерзания,Антифриз вызывает коррозию в летние месяцы,
2.7.04-205,en,ru,Why do diesel and petrol engines need engine oil?,Motor oil is needed in diesel and gasoline engines because it serves to reduce the internal friction and thus the piston and the bearing is not fixed run. The lubricating water pump is irrelevant.,So pistons and bearings do not seize up,To reduce internal friction,To lubricate the water pump,,Зачем дизельным и бензиновым двигателям нужно моторное масло?,"Моторное масло необходимо в дизельных и бензиновых двигателях, потому что оно уменьшает внутреннее трение и предотвращает заклинивание поршней и подшипников. Смазка водяного насоса здесь не имеет значения.",Чтобы поршни и подшипники не заклинивали,Чтобы уменьшить внутреннее трение,Чтобы смазывать водяной насос,
2.7.04-206,en,ru,What are the requirements of lubricating oils for diesel engines?,"Lubricating oils of diesel engines are used for heat resistance, fluidity in cold weather and wear reduction.",They have to reduce wear,They have to be heat resistant,They have to be fluid during cold periods,,Каким требованиям должны соответствовать смазочные масла для дизельных двигателей?,"Смазочные масла для дизельных двигателей должны быть термостойкими, сохранять текучесть в холодную погоду и снижать износ.",Они должны снижать износ,Они должны быть термостойкими,Они должны оставаться текучими в холодные периоды,
2.7.05-001,en,ru,"What is the meaning of the date of manufacture ""1217"" specified on the tyre?","The date of manufacture indicated on the tire is made up of the manufacturing week and the year of manufacture. So ""1217"" means: 12th week in the year 2017.",- manufactured in 12th calendar week of the year 2017,- manufactured in the 12th month (December) of the year 2017,- manufactured on the 1/2/2017,,"Что означает дата изготовления «1217», указанная на шине?","Дата изготовления, указанная на шине, состоит из недели изготовления и года изготовления. Поэтому «1217» означает: 12-я календарная неделя 2017 года.",Изготовлена на 12-й календарной неделе 2017 года,Изготовлена в 12-м месяце (декабре) 2017 года,Изготовлена 1/2/2017,
2.7.05-002,en,ru,When should you check the tyre pressure?,You should check the tyre pressure regularly when the tyres are cold and immediately after each tyre change. It is not necessary to check after every journey.,Regularly when the tyres are cool,Directly after a tyre change,Directly after every journey,,Когда следует проверять давление в шинах?,Давление в шинах следует проверять регулярно на холодных шинах и сразу после каждой замены шин. Проверять его после каждой поездки не требуется.,"Регулярно, когда шины холодные",Сразу после замены шины,Сразу после каждой поездки,
2.7.05-004,en,ru,What can be the consequences of having too much or too little air pressure in the tyres of the motorcycle?,The tyre closure increases due to greater friction. The tyre deforms and thus worsens the driving behaviour.,The motorcycle’s handling will be poorer,Tyre wear is increased,The reaction distance is lengthened,,К каким последствиям может привести слишком высокое или слишком низкое давление воздуха в шинах мотоцикла?,"Из-за большего трения износ шин увеличивается. Шина деформируется, что ухудшает управляемость.",Управляемость мотоцикла ухудшится,Износ шин увеличится,Реакционный путь увеличится,
2.7.05-005,en,ru,Your tyre inflation pressure is clearly too low while you driving on public roads. What is the consequence of this?,"A low tyre pressure results that a larger area of the tyre lies on the asphalt while driving. In addition, the tyre no longer has a round shape and can no longer roll cleanly. If the tyre pressure is significantly too low, the driving stability in curves decreases dangerously and the steering behaviour deteriorates.",There will be a considerable deterioration in the vehicle’s manoeuvrability,The vehicle’s stability will be dangerously reduced when cornering,The level of tyre wear will decrease greatly,,Давление в шинах Вашего транспортного средства во время движения по дорогам общего пользования явно слишком низкое. Какое последствие это имеет?,"При низком давлении большая часть шины соприкасается с дорогой. Кроме того, шина теряет правильную форму и уже не катится нормально. При значительно низком давлении устойчивость в поворотах опасно снижается, а рулевое управление ухудшается.",Управляемость транспортного средства значительно ухудшится,Устойчивость транспортного средства в поворотах опасно снизится,Износ шин значительно уменьшится,
2.7.05-006,en,ru,What must you check when regularly inspecting your vehicle’s tyres?,"You should check your tires at regular intervals. It is important that you control the external state of the tires, make sure that the tires have no external damage and that the legally required minimum profile depth of 1.6 mm is not undercut.
Especially in front of longer journeys or with a higher load, you should make sure to check the tire pressure beforehand.",The air pressure,The tread depth,For external damage,,Что необходимо проверять при регулярном осмотре шин Вашего транспортного средства?,"Шины следует проверять регулярно. Важно контролировать их внешнее состояние, отсутствие видимых повреждений и достаточную глубину протектора, не ниже установленного законом минимума 1,6 мм. Особенно перед дальними поездками или при высокой нагрузке следует заранее проверить давление в шинах.",Давление воздуха,Глубину протектора,Наличие внешних повреждений,
2.7.05-007,en,ru,A tyre’s adhesion to the road surface depends on what?,"The liability of a tire on the road is heavily dependent on the road conditions and the weather conditions. It is best to liability a tire on a dry road. However, wetness, snow, ice, bumps or dirt can severely affect tire liability. The tire temperature also plays an important role in liability because it influences the properties of the rubber compound. Summer tires could become harder at low temperatures and reduce their liability, while winter tires could wear out faster at high temperatures.",On the tyre temperature,On the road conditions,On the weather conditions,,От чего зависит сцепление шины с дорожным покрытием?,"Сцепление шины с дорогой сильно зависит от состояния дороги и погодных условий. Лучшее сцепление обычно на сухой дороге. Влага, снег, лёд, неровности или загрязнения могут значительно ухудшить сцепление. Температура шины также важна, потому что она влияет на свойства резиновой смеси.",От температуры шины,От состояния дороги,От погодных условий,
2.7.05-008,en,ru,What can cause a gradual loss in tyre inflation pressure?,"Damage to the tire by e.g. a nail or similar foreign bodies can lead to the loss of tire filling pressure. By driving with high speeds on highways, the tire heats up and the tire pressure becomes higher. This can escape air creeping if the valve cap is missing.",Driving on the motorway with a missing valve cap,A foreign body in the tyre,Accelerating quickly and frequently,,Что может вызвать постепенную потерю давления воздуха в шине?,"Повреждение шины, например гвоздём или другим посторонним предметом, может привести к потере давления. При движении с высокой скоростью по автомагистрали шина нагревается, давление повышается, и при отсутствующем колпачке вентиля воздух может постепенно выходить.",Движение по автомагистрали с отсутствующим колпачком вентиля,Посторонний предмет в шине,Частые резкие ускорения,
2.7.05-101,en,ru,What should be noted when changing a tyre using a car jack?,"To attach the jack, the vehicle driver must use the mounting points provided by the manufacturer. A safe surface with anti-slip properties is absolutely necessary for this.",The car jack may only be applied at the positioning points specified by the vehicle manufacturer,The ground surface must always be stable and skid-resistant,The car jack must always be placed at the mid-point of the vehicle's length,,Что следует учитывать при замене колеса с использованием домкрата?,"Для установки домкрата водитель должен использовать точки опоры, предусмотренные производителем. Необходима устойчивая, нескользкая поверхность.","Домкрат можно устанавливать только в местах, указанных производителем транспортного средства",Поверхность всегда должна быть устойчивой и нескользкой,Домкрат всегда должен устанавливаться в середине длины транспортного средства,
2.7.05-102,en,ru,You have to remove a defective tyre. In what sequence should you proceed?,Secure the vehicle against rolling away unintentionally. Put the jack on. Loosen the wheel nuts while the vehicle is still in contact with the ground. Lift with the help of the jack. Unscrew the wheel nuts.,"Secure the vehicle against rolling away, position the car jack, loosen the wheel nuts, jack up the vehicle, remove the wheel nuts","Secure the vehicle against rolling away, position the car jack, jack up the vehicle, loosen the wheel nuts, remove the wheel nuts","Position the car jack, secure the vehicle against rolling away, loosen the wheel nuts, jack up the vehicle, remove the wheel nuts",,Вам нужно снять повреждённое колесо. В какой последовательности следует действовать?,"Зафиксируйте транспортное средство от самопроизвольного откатывания. Установите домкрат. Ослабьте гайки колеса, пока транспортное средство ещё стоит на земле. Поднимите его домкратом. Открутите гайки колеса.","Зафиксировать транспортное средство от откатывания, установить домкрат, ослабить гайки колеса, поднять транспортное средство, снять гайки","Зафиксировать транспортное средство от откатывания, установить домкрат, поднять транспортное средство, ослабить гайки колеса, снять гайки","Установить домкрат, зафиксировать транспортное средство от откатывания, ослабить гайки колеса, поднять транспортное средство, снять гайки",
2.7.05-103,en,ru,What does the red symbol on the tyre indicate?,The symbol means that this tyre is suitable for winter weather conditions and supports the driving characteristics even in snow. Snow chains are not required.,- is suitable for wintry weather conditions,- also assists driving performance in snowy conditions,- may only be used in combination with snow chains,,Что означает красный символ на шине?,"Символ означает, что эта шина подходит для зимних погодных условий и поддерживает ходовые качества даже на снегу. Цепи противоскольжения не требуются.",Шина подходит для зимних погодных условий,Она также улучшает ходовые качества на снегу,Её можно использовать только вместе с цепями противоскольжения,
2.7.05-104,en,ru,To what must you pay particular attention when driving with winter tyres?,"With winter tyres, you must ensure that you do not exceed the maximum permitted speed for the tyres. You can check this in the speed index.",- not exceed the permissible maximum speed for these tyres,- not exceed 80 km/h,- only drive as fast as when I am using snow chains,,На что нужно особенно обратить внимание при движении на зимних шинах?,"При движении на зимних шинах необходимо следить за тем, чтобы не превышать максимально допустимую скорость для этих шин. Это можно определить по индексу скорости.",Не превышать максимально допустимую скорость для этих шин,Не превышать 80 км/ч,"Ехать только с такой скоростью, как при использовании цепей противоскольжения",
2.7.05-105,en,ru,"Your car is equipped with winter tyres. What is the meaning of the speed label ""max. 190 km/h"" on your dashboard?",You must not exceed the maximum speed of 190 km / h on your winter tires.,- may not be exceeded,- applies to wintry road conditions only,- does not apply to dry road conditions,,Ваш автомобиль оснащён зимними шинами. Что означает наклейка скорости «max. 190 km/h» на панели приборов?,На этих зимних шинах нельзя превышать максимальную скорость 190 км/ч.,Эту скорость нельзя превышать,Она действует только при зимних дорожных условиях,Она не действует на сухой дороге,
2.7.05-106,en,ru,What should you remember when putting winter tyres on your car?,"After installing winter tires, you should check the tire pressure according to the manufacturer's specifications and take into account the maximum permissible speed of the tires. This must not be exceeded.",The tyre inflation pressure should be checked in accordance with the manufacturer's guidelines,You should observe the permissible maximum driving speed for these tyres,The air pressure should be 0.5 bar lower than the manufacturer's guidelines for summer tyres,,Что следует помнить при установке зимних шин на автомобиль?,После установки зимних шин следует проверить давление в соответствии с указаниями производителя и учитывать максимально допустимую скорость для этих шин. Её нельзя превышать.,Давление в шинах следует проверить согласно указаниям производителя,Следует соблюдать максимально допустимую скорость движения для этих шин,"Давление воздуха должно быть на 0,5 бар ниже, чем указано производителем для летних шин",
2.7.05-107,en,ru,This indicator lamp lights up. What could be the cause of this?,"The tyre pressure indicator light usually shows that the tyre pressure is too low, so check your tyre pressure.
However, a lot can also go wrong with the tyre pressure sensors if you have recently changed your tyres. First check whether you notice anything on the outside of the tyre. If the tyre is visually OK and the indicator light is still on, ask the garage.",The inflation pressure is too low in one tyre,A recently performed wheel change,A loose wheel nut,,Загорелась эта контрольная лампа. Что может быть причиной?,"Контрольная лампа давления в шинах обычно указывает на слишком низкое давление, поэтому проверьте давление в шинах. Однако после недавней замены колёс возможны и проблемы с датчиками давления. Сначала проверьте, нет ли внешних повреждений шины. Если визуально всё в порядке, а лампа продолжает гореть, обратитесь в мастерскую.",Слишком низкое давление в одной из шин,Недавно выполненная замена колеса,Ослабленная гайка колеса,
2.7.05-203,en,ru,What effect does incorrect tyre pressure have?,Incorrect tire pressure increases the possibility of deterioration of tires. Please pay attention to the correct pressure. The driving stability is impaired and endangers your safety and that of other road users.,Impairs driving stability,Increases tyre wear,Extends reaction time,,Какое влияние оказывает неправильное давление в шинах?,"Неправильное давление увеличивает вероятность повреждения и износа шин. Следите за правильным давлением. Устойчивость движения ухудшается, что создаёт опасность для Вас и других участников дорожного движения.",Ухудшает устойчивость движения,Увеличивает износ шин,Увеличивает время реакции,
2.7.05-205,en,ru,What is the effect when tyre pressure is too low?,"Since the air supporting the tire, so to speak, is likely to overheat in case of low tire pressure. Furthermore, significantly increases fuel consumption and reduces the stability of the ride.",The tyre overheats,Driving stability is reduced,Fuel consumption is increased,,Каковы последствия слишком низкого давления в шинах?,"Поскольку воздух поддерживает шину, при низком давлении она может перегреться. Кроме того, значительно увеличивается расход топлива и снижается устойчивость движения.",Шина перегревается,Устойчивость движения снижается,Расход топлива увеличивается,
2.7.05-210,en,ru,When should you have the tyre pressure checked?,You should the tire pressure immediately after each change to be measured and at least weekly at the cold tire. After each trip is not right.,At least once a week on cold tyres,Immediately after each tyre change,Immediately after each trip,,Когда следует проверять давление в шинах?,Давление в шинах следует проверять сразу после каждой замены шин и не реже одного раза в неделю на холодных шинах. Проверка сразу после каждой поездки не требуется.,Не реже одного раза в неделю на холодных шинах,Сразу после каждой замены шин,Сразу после каждой поездки,
2.7.05-211,en,ru,What does the designation “TWI” (Tread Wear Indicator) mean?,"On the tire wear indicator (wear indicator or Tread Wear Indicator, TWI) shows whether a tire is worn, so the answer is: Display the right place for the wear of the tires.",Indication of tyre wear,Indication of recut tyre profile,Indication of tubeless tyre,,Что означает обозначение «TWI» (Tread Wear Indicator)?,"Индикатор износа протектора (Tread Wear Indicator, TWI) показывает степень износа шины.",Индикатор износа шин,Индикатор нарезанного заново протектора,Индикатор бескамерной шины,
2.7.05-212,en,ru,How do you recognise that tyres have been retreaded?,A retread tire you acknowledge labeling RETREAD on the tire sidewall. It is also called Recap or remold.,By the “RETREAD” indication on the side of the tyre,There is no way to recognise this,By the tyre profile,,Как распознать восстановленные шины?,Восстановленную шину можно распознать по маркировке RETREAD на боковине шины. Также используются обозначения Recap или Remould.,По надписи «RETREAD» на боковой стороне шины,Это никак нельзя распознать,По рисунку протектора,
