questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.01-018,en,tr,What must you particularly remember when carrying side-mounted cases or bags?,Adding luggage to your motorcycle will impact its behavior on the road. Make sure you do not exceed the maximum speed recommended by your manufacturer for driving with luggage and that you distribute weight evenly (on the right and left) to keep your motorcycle stable,To avoid an uneven distribution of weight,Not to exceed the top speed recommended by the manufacturer of the motorcycle,"With a full load, apply the rear brakes only",,Yanlara takılan çanta veya kılıflar taşırken özellikle neye dikkat etmelisiniz?,Ağırlığın dengesiz dağılımından kaçınmalı ve motosiklet üreticisinin önerdiği azami hızı aşmamalısınız. Tam yüklüyken sadece arka fren kullanılmaz.,Ağırlığın dengesiz dağılımından kaçınmak,Motosiklet üreticisinin önerdiği azami hızı aşmamak,Tam yükte sadece arka frenleri kullanmak,
2.7.01-019,en,tr,What happens if you engage too low a gear and quickly release the clutch when driving at high speed?,"If you engage a gear that is too low and release the clutch, your motorcycle will brutally decelerate and could cause you to fall or slip sideways",The rear wheel locks and can slip sideways,A fall is often unavoidable,The front wheel lifts off the ground,,Yüksek hızda çok düşük vitese geçip debriyajı hızlı bırakırsanız ne olur?,Arka tekerlek kilitlenip yana kayabilir ve düşme çoğu zaman kaçınılmaz olabilir. Ön tekerlek bu nedenle kalkmaz.,Arka tekerlek kilitlenir ve yana kayabilir,Düşme çoğu zaman kaçınılmazdır,Ön tekerlek yerden kalkar,
2.7.01-020,en,tr,What must you check on your motorcycle before you set off?,"Before starting to drive, make sure that the rearview mirrors are correctly installed, adjusted and work properly (not broken, blind) and that the breaks work properly",The adjustment of the rear-view mirrors,"Brake fluid level, lever travel",Setting of the camshaft,,Yola çıkmadan önce motosikletinizde neyi kontrol etmelisiniz?,"Dikiz aynalarının ayarını, fren hidroliği seviyesini ve kol/pedal boşluğunu kontrol etmelisiniz. Eksantrik mili ayarı günlük kontrol değildir.",Dikiz aynalarının ayarı,"Fren hidroliği seviyesi, kol/pedal hareketi",Eksantrik mili ayarı,
2.7.01-022,en,tr,When do you have to increase tyre pressure?,"Tire pressure need to be increased if driving with more weight (additional passenger, heavy luggage) or when driving for long distances especially at high speed",When you have a passenger,When driving on autobahns for longer periods of time at high speed,When driving with heavy luggage,,Lastik basıncını ne zaman artırmanız gerekir?,"Yolcu alındığında, otoyolda uzun süre yüksek hızla gidildiğinde ve ağır bagajla sürüşte lastik basıncı artırılmalıdır.",Yolcu olduğunda,Otoyollarda uzun süre yüksek hızla giderken,Ağır bagajla sürerken,
2.7.01-023,en,tr,What must you remember when taking a passenger?,A passenger increases the weight on your motorcycle. This makes accelerating and thus overtaking longer. It increases the centrifugal force when turning and increases the braking distance.,"Driving characteristics change on bends, particularly when entering and leaving the bend","Under the same conditions, overtaking requires a longer distance","Under the same conditions, the braking distance is reduced",,Yolcu alırken neyi unutmamalısınız?,"Virajlarda, özellikle viraja giriş ve çıkışta sürüş özellikleri değişir. Aynı koşullarda sollama için daha uzun mesafe gerekir. Fren mesafesi azalmaz.","Virajlarda, özellikle viraja girerken ve çıkarken sürüş özellikleri değişir",Aynı koşullarda sollama daha uzun mesafe gerektirir,Aynı koşullarda fren mesafesi azalır,
2.7.01-024,en,tr,What must you do to be ready to brake?,By placing your hand on the handbrakes and foot over the brake pedal you improve your reaction time to break,Place your hand on the handbrake lever,Position your foot over the brake pedal,Change to a higher gear,,Frenlemeye hazır olmak için ne yapmalısınız?,Elinizi el freni koluna koymalı ve ayağınızı fren pedalının üzerine konumlandırmalısınız. Daha yüksek vitese geçmek fren hazırlığı değildir.,Elinizi el freni koluna koymak,Ayağınızı fren pedalının üzerine konumlandırmak,Daha yüksek vitese geçmek,
2.7.01-025,en,tr,Why does the rear wheel of a motorcycle tend to lock when braking rather than the front wheel?,"When breaking, more weight is applied on the front wheel and less on the back wheel which can lock the back wheel",- the load on the rear wheel is reduced,- the rear wheel is still propelled,- the load on the rear wheel increases,,Motosiklette arka tekerlek neden frenlemede ön tekerlekten daha kolay kilitlenir?,Frenleme sırasında arka tekerlek üzerindeki yük azalır. Bu nedenle kilitlenme eğilimi artar.,- arka tekerlek üzerindeki yük azalır,- arka tekerlek hâlâ tahrik edilir,- arka tekerlek üzerindeki yük artar,
2.7.01-026,en,tr,What is correct when driving round bends on downhill slopes?,"When going downhill you need to break more than on bends on flat areas. You should therefore break enough before the bend, you should also keep your distance from the demarcation line from the oncoming traffic in case you need to tilt your motorcycle more",Brake adequately before the bend so that no additional braking is needed on the bend,Start taking the bend so that you do not get into the area of oncoming traffic even when you are leaning far over,"When you do not see any oncoming traffic, follow the ideal line and use the whole width of the roadway",,Yokuş aşağı virajlarda sürüş sırasında hangisi doğrudur?,"Viraja girmeden önce yeterince fren yapmalısınız, böylece viraj içinde ek fren yapmanız gerekmez. Viraja öyle başlamalısınız ki fazla yatışta bile karşı şeride girmeyesiniz.","Virajdan önce yeterince frenlemek, virajda ek fren gerekmeyecek şekilde","Viraja, fazla yatmış olsanız bile karşı trafik alanına girmeyecek şekilde başlamak",Karşı trafik görünmüyorsa ideal çizgiyi izleyip yolun tüm genişliğini kullanmak,
2.7.01-027,en,tr,You are driving round a bend at a brisk pace which is tighter than you first thought. What do you do?,"In this situation, making a sharp steering movement will be dangerous and could lead to a fall. You should decelerate gradually and lean further to turn more. If you brake sharply while turning, a torque force would tilt you from leaning to one side to a more upward position which will increase the radius of your turn","Throttle back, lean further over",Do not brake sharply,Make an immediate sharp steering movement,,Canlı tempoda viraja giriyorsunuz ve viraj sandığınızdan daha dar çıkıyor. Ne yaparsınız?,"Gazı azaltmalı, motosikleti daha fazla yatırmalı ve sert fren yapmaktan kaçınmalısınız. Ani sert direksiyon hareketi tehlikelidir.","Gazı azaltmak, daha fazla yatmak",Sert fren yapmamak,Hemen ani sert direksiyon hareketi yapmak,
2.7.01-028,en,tr,What must you particularly remember when raising motorcycles onto their stands (centre stands)?,"To avoid the motorcycle to tip over or fall, you must ensure that the ground is firm, even and not too steep on a downward slope",- must be hard and even,- should not slope steeply downwards,- must not slope upwards,,Motosikleti orta sehpaya kaldırırken özellikle neye dikkat etmelisiniz?,"Zemin sert ve düz olmalı, dik şekilde aşağı eğimli olmamalıdır. Yukarı eğim olması tek başına yasak değildir.",- sert ve düz olmalıdır,- dik şekilde aşağı eğimli olmamalıdır,- yukarı eğimli olmamalıdır,
2.7.01-029,en,tr,Why is the rule of having to adapt your driving to your visibility particularly important in bends?,"In a bend, there is limited visibility due to the curvature of the road. You should reduce your speed as unforeseen risk factors such as dirt on the road, obstacles or tighter bends could appear",Because bends can be tighter than expected,Because dangerously soiled roadways may be recognized too late,Because otherwise you lose too much momentum,,Görüşe göre sürüş kuralı virajlarda neden özellikle önemlidir?,Virajlar beklenenden daha dar olabilir ve tehlikeli kirlenmiş yol yüzeyi geç fark edilebilir.,Çünkü virajlar beklenenden daha dar olabilir,Çünkü tehlikeli şekilde kirlenmiş yol çok geç fark edilebilir,Çünkü aksi halde çok fazla ivme kaybedersiniz,
2.7.01-030,en,tr,How can you counteract centrifugal force?,The centrifugal force can be either reduced by driving at a slower speed or be counteracted by leaning over more. Accelerating will do the opposite and increase the centrifugal force,By leaning over,By reducing speed,By accelerating rapidly,,Merkezkaç kuvvetine nasıl karşı koyabilirsiniz?,Merkezkaç kuvvetine yatış açısıyla ve hızı azaltarak karşı koyabilirsiniz. Hızlı hızlanma kuvveti artırır.,Yatarak,Hızı azaltarak,Hızlı hızlanarak,
2.7.01-031,en,tr,What can happen if a motorcycle is accelerated rapidly?,Accelerating while turning will increase the centrifugal force which will increase the radius of your turn. This could result in being directed in incoming traffic or on the pavement. In a straight line accelerating rapidly decrease stability,"If turning left, the motorcycle could leave the roadway and endanger pedestrians on the pavement","If turning right, the motorcycle can veer into the path of oncoming traffic","If driving straight ahead, driving stability is increased in any case",,Motosiklet hızlı şekilde hızlandırılırsa ne olabilir?,Sola dönerken motosiklet yoldan çıkıp kaldırımdaki yayaları tehlikeye atabilir. Sağa dönerken karşı trafiğin yoluna savrulabilir. Düz giderken denge her durumda artmaz.,Sola dönerken motosiklet yoldan çıkabilir ve kaldırımdaki yayaları tehlikeye atabilir,Sağa dönerken motosiklet karşı trafiğin yoluna savrulabilir,Düz giderken sürüş dengesi her durumda artar,
2.7.01-032,en,tr,What must be changed before driving with a heavy load?,"When driving with heavy loads, make sure to increase the tire pressure and adjust the pre-tension in the suspension springs",Pre-tensioning of the springs,Tyre pressure,Chain tension,,Ağır yükle sürmeden önce ne değiştirilmelidir?,"Ağır yükte yay ön gerilimi, lastik basıncı ve gerekirse zincir gerginliği ayarlanmalıdır.",Yayların ön gerilimi,Lastik basıncı,Zincir gerginliği,
2.7.01-033,en,tr,Which checks are particularly important before setting off?,"All three are important to check before starting to drive. Make sure your visor is in good condition and not damaged or scratched. If you carry weight, make sure it is evenly distributed to not impact your center of gravity and do not impact your stability. Also ensure that the rear tire is in good condition.",Profile of the rear tyre,"Even load (front/rear, right/left)",Condition of your visor,,Yola çıkmadan önce hangi kontroller özellikle önemlidir?,"Arka lastik profili, yükün dengeli dağıtımı ve vizörün durumu kontrol edilmelidir.",Arka lastik profili,"Yükün dengeli dağılımı (ön/arka, sağ/sol)",Vizörünüzün durumu,
2.7.01-034,en,tr,In which cases should you apply the brakes only very carefully?,"You should break carefully on slippery surfaces such as wet roads, tram tracks, sewer covers, lane markings but also dirt roads, roads with sand, stones as well as when driving with new tires",On roadways with loose chippings or sand,"On tram tracks, sewer covers and lane markings",When driving for the first time with new tyres,,Hangi durumlarda frenleri yalnızca çok dikkatli kullanmalısınız?,"Gevşek mıcır veya kumda, tramvay rayları/kanal kapakları/şerit çizgileri üzerinde ve yeni lastiklerle ilk sürüşte çok dikkatli fren yapılmalıdır.",Gevşek mıcır veya kum bulunan yollarda,"Tramvay raylarında, kanal kapaklarında ve şerit işaretlerinde",Yeni lastiklerle ilk kez sürerken,
2.7.01-035,en,tr,What is the normal braking procedure for motorcycles?,You should apply both brakes which will result in a shorter stopping distance than only applying one of the breaks,Applying both brakes,Applying the rear brake only,Applying the front brake only,,Motosikletlerde normal frenleme işlemi nasıldır?,Normal frenleme için her iki fren birlikte kullanılır.,Her iki freni kullanmak,Sadece arka freni kullanmak,Sadece ön freni kullanmak,
2.7.01-036,en,tr,Why must both brakes on a motorcycle always be in perfect working order?,"Both brakes are required to function in case one of them suddenly fail, the other one can take over. Additionally using both brakes diminish the stopping distance compared to breaking with just one break",To achieve the shortest possible braking distance,To be able to brake if one of the brakes fails,To safely park the motorcycle on a downhill slope,,Motosiklette iki frenin de her zaman kusursuz çalışması neden gereklidir?,En kısa fren mesafesine ulaşmak ve frenlerden biri arızalanırsa fren yapabilmek için iki fren de kusursuz olmalıdır.,Mümkün olan en kısa fren mesafesine ulaşmak için,Frenlerden biri arızalanırsa fren yapabilmek için,Motosikleti yokuş aşağı güvenle park etmek için,
2.7.01-037,en,tr,Is there a difference in the tendency of the wheels to lock?,"When breaking, more weight is applied on the front wheel and less on the back wheel. For this reason, the back wheel tends to lock first","Yes, as a rule, the rear wheel locks first","Yes, as a rule, the front wheel locks first","No, as a rule, both wheels lock at the same time",,Tekerleklerin kilitlenme eğiliminde fark var mıdır?,Evet. Kural olarak arka tekerlek önce kilitlenir.,"Evet, kural olarak arka tekerlek önce kilitlenir","Evet, kural olarak ön tekerlek önce kilitlenir","Hayır, kural olarak iki tekerlek aynı anda kilitlenir",
2.7.01-038,en,tr,Is there a difference in the braking action?,"When breaking, more weight is applied on the front wheel and less on the back wheel thus the front brake provides more braking power","Yes, as a rule the front wheel brake has greater braking action","Yes, as a rule the rear wheel brake has greater braking action","No, as a rule, both brakes have the same braking action",,Frenleme etkisinde fark var mıdır?,Evet. Kural olarak ön tekerlek freni daha büyük frenleme etkisine sahiptir.,"Evet, kural olarak ön tekerlek freni daha büyük frenleme etkisine sahiptir","Evet, kural olarak arka tekerlek freni daha büyük frenleme etkisine sahiptir","Hayır, kural olarak iki fren aynı frenleme etkisine sahiptir",
2.7.01-039,en,tr,You come unexpectedly upon a stretch of road with loose chippings. What do you do?,Coming soon...,Reduce speed cautiously,Avoid braking hard and leaning over,Apply the front brake only,,Beklenmedik şekilde gevşek mıcır bulunan bir yol kesimine geldiniz. Ne yaparsınız?,"Hızı dikkatlice azaltmalı, sert fren yapmaktan ve fazla yatmaktan kaçınmalısınız.",Hızı dikkatlice azaltmak,Sert fren yapmaktan ve yatmaktan kaçınmak,Sadece ön freni kullanmak,
2.7.01-040,en,tr,Your vehicle was parked for a long time in the open in moist weather. What must you reckon with when applying the brakes for the first time?,"When wet, brakes are less effective and the wheels will have a tendency to lock more. It has however no impact on braking of the engine on a lower gear.",The wheels have a dangerous tendency to lock,Reduced braking action,Reduced braking action of the engine,,Aracınız uzun süre nemli havada açıkta park edildi. Frenleri ilk kullandığınızda neyi hesaba katmalısınız?,Nem ve pas nedeniyle fren etkisi azalabilir ve tekerleklerin kilitlenme eğilimi tehlikeli şekilde değişebilir.,Tekerleklerin tehlikeli şekilde kilitlenme eğilimi vardır,Frenleme etkisi azalır,Motor freni etkisi azalır,
2.7.01-041,en,tr,What can be the reason for a motorized bicycle skidding on bends?,"Skidding risk is increases because of slippery surfaces such as wet road, ice, sand, dirt, leaves, cobblestones, manholes. It can also be created due to heavy braking.",Heavy braking,Wet or icy road surface,Sand or loose chippings,,Motorlu bisikletin virajda kaymasına ne neden olabilir?,"Sert fren, ıslak veya buzlu yol, kum veya gevşek mıcır virajda kaymaya neden olabilir.",Sert fren,Islak veya buzlu yol yüzeyi,Kum veya gevşek mıcır,
2.7.01-042,en,tr,When does the braking distance increase?,"The heavier the vehicle, the longer will be the braking distance. Downward slopes as well as slippery surfaces also increase the braking distance",When driving down slopes,When carrying heavy luggage,When there is headwind,,Fren mesafesi ne zaman artar?,Yokuş aşağı sürüşte ve ağır bagaj taşırken fren mesafesi artar. Karşı rüzgâr fren mesafesini artırmaz.,Yokuş aşağı sürerken,Ağır bagaj taşırken,Karşı rüzgârda,
2.7.01-043,en,tr,What particular characteristics of disc brakes must you remember when driving on a wet road surface?,As a car driver you have to take into account that when the street is wet the effect of the disc brakes usually takes effect much later than on a dry road.,"As a rule, the effect of disc brakes starts later than on a dry road surface","As a rule, the effect of disc brakes starts earlier than on a dry road surface",,,Islak yolda disk frenlerin hangi özel özelliğini unutmamalısınız?,Islak yolda disk frenlerin etkisi genellikle kuru yola göre daha geç başlar.,Kural olarak disk frenlerin etkisi kuru yola göre daha geç başlar,Kural olarak disk frenlerin etkisi kuru yola göre daha erken başlar,,
2.7.01-044,en,tr,"What increases the danger of ""flying out"" of a bend when driving at high speed?","Decelerating or accelerating your car will result in less steering effort. As a result, there is an increased danger of ""flying out"" of the curve at high speed. Uncouple to get more steering power.",Braking,Accelerating,Disengaging the clutch,,Yüksek hızla virajda giderken virajdan dışarı savrulma tehlikesini ne artırır?,Virajda fren yapmak veya hızlanmak savrulma tehlikesini artırabilir. Debriyajı ayırmak da dengeyi bozabilir.,Fren yapmak,Hızlanmak,Debriyajı ayırmak,
2.7.01-045,en,tr,What must you take into consideration when checking tyre pressure?,"When checking tire pressure, you must also take into account the temperature and load of the vehicle. These can influence the tire pressure. By contrast, the material of the wheel rim doesn't matter.",Load/Number of passengers in the car,Tyre temperature,Material of the wheels (steel/aluminium),,Lastik basıncını kontrol ederken neyi dikkate almalısınız?,Lastik basıncı yük/yolcu sayısına ve lastik sıcaklığına göre değerlendirilmelidir. Jant malzemesi belirleyici değildir.,Yük/araçtaki yolcu sayısı,Lastik sıcaklığı,Jant malzemesi (çelik/alüminyum),
2.7.01-046,en,tr,You drive round a bend once at 30 km/h and again at 60 km/h. How does the centrifugal force change?,"The centrifugal force quadruples when the speed is doubled, that is, when you take the curve at 60 km/h the second time.",- is four times as high,- is twice as high,- is the same,,"Bir virajı önce 30 km/saat, sonra 60 km/saat hızla alıyorsunuz. Merkezkaç kuvveti nasıl değişir?",Hız iki katına çıkarsa merkezkaç kuvveti dört katına çıkar.,- dört katına çıkar,- iki katına çıkar,- aynı kalır,
2.7.01-047,en,tr,What increases the effect of centrifugal force on the vehicle when driving round bends?,The speed has an immediate effect on the level of centrifugal force. Your braking distance quadruples when you drive at twice the speed. The centrifugal force increases the smaller the curve radius. The tire pressure has no effect on the centrifugal force.,Higher speed,Smaller radius of a bend,Higher tyre pressure,,Virajda merkezkaç kuvvetinin araca etkisini ne artırır?,Daha yüksek hız ve daha küçük viraj yarıçapı merkezkaç kuvvetinin etkisini artırır. Daha yüksek lastik basıncı bu etkiyi artırmaz.,Daha yüksek hız,Daha küçük viraj yarıçapı,Daha yüksek lastik basıncı,
2.7.01-048,en,tr,You are driving a motorcycle with sidecar on the right. Which driving technique must you use on bends?,"Driving with a sidecar increase your weight, you thus need to go slower when turning",Moderate throttle on right-hand bends,Release throttle and brake lightly on left-hand bends,Always disengage the clutch on all bends,,Sağda yan sepeti olan motosiklet kullanıyorsunuz. Virajlarda hangi sürüş tekniğini kullanmalısınız?,"Sağ virajlarda ılımlı gaz verilmeli, sol virajlarda gaz kesilip hafif fren yapılmalıdır. Tüm virajlarda debriyajı ayırmak doğru değildir.",Sağ virajlarda ılımlı gaz,Sol virajlarda gazı bırakıp hafif fren yapmak,Tüm virajlarda her zaman debriyajı ayırmak,
2.7.01-049,en,tr,Where should a passenger on a motorcycle with sidecar sit to reduce the risk of tipping over on bends?,"In order to keep a motorcycle with a sidecar stable, the weight should be equaly distributed on each side of the center of gravity. The second passenger therefore should sit in the sidecar",In the sidecar,On the motorcycle,The position of the occupants has no significance,,Yan sepetli motosiklette virajlarda devrilme riskini azaltmak için yolcu nerede oturmalıdır?,Devrilme riskini azaltmak için yolcu yan sepette oturmalıdır.,Yan sepette,Motosiklet üzerinde,Yolcuların konumunun önemi yoktur,
2.7.01-050,en,tr,What can you do if the sidecar lifts off the ground on a right-hand bend when you are driving a motorcycle and sidecar (sidecar on the right)?,"When turning right, a torque force will push the sidecar up. To reduce this torque you can slow down, shift your body weight to the right and make a wider turn.","Release throttle, brake, shift your body weight to the right","Reduce steering lock angle, trace a wider arc within the lane you are travelling","Increase steering lock angle, accelerate",,Sağda yan sepetli motosiklet kullanırken sağ virajda yan sepet yerden kalkarsa ne yapabilirsiniz?,"Gazı bırakmalı, fren yapmalı, vücut ağırlığınızı sağa kaydırmalı ve virajı daha geniş bir yayla almalısınız. Daha fazla direksiyon kırıp hızlanmak tehlikelidir.","Gazı bırakmak, fren yapmak, vücut ağırlığını sağa kaydırmak","Direksiyon açısını azaltmak, şeridiniz içinde daha geniş yay çizmek","Direksiyon açısını artırmak, hızlanmak",
2.7.01-051,en,tr,What can happen to a motorcycle with a sidecar attached on the right when driving too fast round a right-hand bend?,"When turning right, a torque force will push the sidecar up. At high speed the sidecar could be lifted-up, loose contact with the ground and tip over.",The sidecar lifts off the ground and the combination tips over,The motorcycle lifts off the ground and the combination tips over to the right,,,Sağda yan sepet takılı motosiklet sağ virajı çok hızlı alırsa ne olabilir?,Yan sepet yerden kalkabilir ve kombinasyon devrilebilir.,Yan sepet yerden kalkar ve kombinasyon devrilir,Motosiklet yerden kalkar ve kombinasyon sağa devrilir,,
2.7.01-052,en,tr,"So far, you have only driven solo motorcycles. You now change over to a combination (sidecar on the right, unbraked). How does driving differ?","As the sidecar is attached to your right, you cannot lean right and need to steer instead. When accelerating the sidecar tends to be pulled to the right. When breaking the sidecar will be pulled to the left","When accelerating, the combination pulls to the right","When driving on bends, you must steer instead of leaning over","When braking, the combination pulls to the right",,"Şimdiye kadar sadece solo motosiklet kullandınız. Şimdi sağda, frensiz yan sepetli kombinasyona geçiyorsunuz. Sürüş nasıl farklıdır?",Hızlanırken kombinasyon sağa çeker. Virajlarda yatmak yerine direksiyonla yön vermelisiniz.,Hızlanırken kombinasyon sağa çeker,Virajlarda yatmak yerine direksiyonla yön vermelisiniz,Fren yaparken kombinasyon sağa çeker,
2.7.01-053,en,tr,"So far, you have only driven solo motorcycles. You now change over to a combination (sidecar on the right, unbraked). What is different?","As the sidecar is attached to your right, you cannot lean right and need to steer instead. When turning right, a torque force will push your sidecar up. At high speed the sidecar could be lifted-up, loose contact with the ground and tip over. When accelerating the sidecar tends to be pulled to the right. When breaking the sidecar will be pulled to the left","When braking, the combination pulls to the left",The sidecar may lift off the ground on right-hand bends,You must not drive with dipped headlights during daytime,,"Şimdiye kadar sadece solo motosiklet kullandınız. Şimdi sağda, frensiz yan sepetli kombinasyona geçiyorsunuz. Ne farklıdır?",Fren yaparken kombinasyon sola çekebilir. Sağ virajlarda yan sepet yerden kalkabilir. Gündüz kısa farla sürüş yasak değildir.,Fren yaparken kombinasyon sola çeker,Sağ virajlarda yan sepet yerden kalkabilir,Gündüz kısa farla sürmemelisiniz,
2.7.01-054,en,tr,What should you know about using the emergency operation of bus doors?,Coming soon...,- should enable anyone on the bus to open the doors following accidents and breakdowns,"- if misused, can lead to the doors being opened when the bus is moving",- can only be released by the driver,,Otobüs kapılarının acil kullanım sistemi hakkında ne bilmelisiniz?,"Acil kullanım sistemi, kaza ve arıza sonrası otobüsteki herkesin kapıları açabilmesini sağlamalıdır. Kötüye kullanılırsa kapılar hareket halindeyken açılabilir. Sadece sürücü tarafından açılmaz.",- kaza ve arıza sonrası otobüsteki herkesin kapıları açabilmesini sağlamalıdır,- kötüye kullanılırsa otobüs hareket halindeyken kapıların açılmasına yol açabilir,- sadece sürücü tarafından devreye alınabilir,
2.7.01-055,en,tr,What can happen if you accelerate very rapidly when moving off on your motorbike?,"Fast and sudden accelerations could lead to the front wheel lifting off the road, passenger falling and losing control overt the motorcycle as there is less or no steering due to less or no contact between the front wheel and the road",The passenger can fall off,The front lift can lift up from the road surface,I can lose control over the motorbike,,Motosikletinizle kalkışta çok hızlı hızlanırsanız ne olabilir?,"Yolcu düşebilir, ön tekerlek yerden kalkabilir ve motosiklet üzerindeki kontrolünüzü kaybedebilirsiniz.",Yolcu düşebilir,Ön tekerlek yol yüzeyinden kalkabilir,Motosiklet üzerindeki kontrolümü kaybedebilirim,
2.7.01-056,en,tr,You are driving a local transport bus and want to drive away from a bus stop. What must you look out for?,Coming soon...,- all doors are properly closed,- no persons are directly in front of the bus,- flowing traffic is not endangered,,Yerel ulaşım otobüsü kullanıyorsunuz ve duraktan hareket etmek istiyorsunuz. Neye dikkat etmelisiniz?,"Tüm kapılar düzgün kapalı olmalı, otobüsün hemen önünde kimse bulunmamalı ve akan trafik tehlikeye atılmamalıdır.",- tüm kapılar düzgün kapalıdır,- otobüsün hemen önünde kimse yoktur,- akan trafik tehlikeye atılmaz,
2.7.01-058,en,tr,You are driving in the wet in a car with trailer on a narrow rural road and are approaching a clearly visible but tight left-hand bend. What should you do?,Decrease your speed before the turn. Take the weather conditions into account. Keep in mind that the centrifugal force grows twice as fast as the speed. You should only accelerate again in the curve vertex.,I reduce my speed before the bend,I remain in the centre of the lane and only accelerate again once I am back on the straight,I only brake once I have reached the apex of the bend,,Islak havada römorklu otomobille dar bir kırsal yolda gidiyorsunuz ve net görülen ama dar bir sol viraja yaklaşıyorsunuz. Ne yapmalısınız?,"Virajdan önce hızınızı azaltmalı, şeridin ortasında kalmalı ve ancak tekrar düz yola çıktığınızda hızlanmalısınız. Virajın tepe noktasında fren yapmak doğru değildir.",Virajdan önce hızımı azaltırım,Şeridin ortasında kalır ve ancak tekrar düz yola çıktığımda hızlanırım,Ancak virajın tepe noktasına ulaştığımda fren yaparım,
2.7.01-060,en,tr,"What do you have to pay attention to, when jacking up a motorbike on its centre stand?",Setting a motorcycle on its centre stand requires more effort and can be difficult when on a steep slope. It is also sensitive to tipping over when tilted on the side,- can tip over even when just slightly tilted,- can be difficult to jack up when on a steep gradient,- is best jacked up from a seated position,,Motosikleti orta sehpaya alırken neye dikkat etmelisiniz?,Motosiklet hafif eğimde bile devrilebilir ve dik eğimde sehpaya almak zor olabilir. Sehpaya en iyi oturarak alınmaz.,- hafif eğimde bile devrilebilir,- dik eğimde sehpaya almak zor olabilir,- en iyi oturarak sehpaya alınır,
2.7.01-061,en,tr,What should you do if your motorbike starts to wobble?,"If your motorcycle starts to wobble, decelerate, disengage the clutch and brake. Do not accelerate as it might increase the wobble and lead to an accident. Also do not try to compensate it as it is dangerous and could also lead to an accident","- throttle back, disengage the clutch and brake carefully",- change down gears and accelerate as quickly as possible,- compensate wobbling by quickly counter-steering,,Motosikletiniz yalpalamaya başlarsa ne yapmalısınız?,"Gazı azaltmalı, debriyajı ayırmalı ve dikkatli fren yapmalısınız. Hızlı hızlanmak veya sert karşı direksiyon tehlikelidir.","- gazı azaltmak, debriyajı ayırmak ve dikkatli fren yapmak",- vites küçültmek ve mümkün olduğunca hızlı hızlanmak,- hızlı karşı direksiyonla yalpalamayı dengelemek,
2.7.01-062,en,tr,You are driving a motorbike equipped with an anti-lock braking system (ABS). How do you perform an emergency braking manoeuvre?,Breaking both foot and hand brake will result in the shortest stopping distance. ABS improves the stopping distance by un-blocking the wheels during strong brakes,Effect the best-possible deceleration using hand and foot brake,"Do not press the foot brake lever, because the ABS only functions at the front","Operate the hand and foot brake lever intermittently (""intermittent braking"")",,ABS’li motosiklet kullanıyorsunuz. Acil frenlemeyi nasıl yaparsınız?,El ve ayak frenini kullanarak mümkün olan en iyi yavaşlamayı sağlamalısınız. Aralıklı frenleme yapmamalısınız.,El ve ayak freniyle mümkün olan en iyi yavaşlamayı sağlamak,"Ayak frenine basmamak, çünkü ABS sadece önde çalışır",El ve ayak frenini aralıklı kullanmak,
2.7.01-063,en,tr,How can driver assistance systems be helpful?,"Driver assistance systems assist the car driver and increase traffic safety when the navigation device is programmed before driving. However, driver assistance systems can not compensate for an unfitness to drive.",In increasing road safety,In assisting the driver,To compensate for unfitness to drive,,Sürücü destek sistemleri nasıl yardımcı olabilir?,Sürücü destek sistemleri trafik güvenliğini artırabilir ve sürücüyü destekleyebilir. Ancak sürüşe elverişsizliği telafi etmez.,Trafik güvenliğini artırmada,Sürücüyü desteklemede,Sürüşe elverişsizliği telafi etmek için,
2.7.01-064,en,tr,"What must you be aware of, if you have to brake sharply while in a bend?","If you have to brake sharply in a curve, make sure that your motorcycle straightens up (inertia force). You have to turn harder to maintain the curve line.",My motorcycle will become upright,I have to steer more strongly in order to maintain my cornering line,My cornering line decreases,,Virajdayken sert fren yapmak zorunda kalırsanız neyi hesaba katmalısınız?,Motosiklet doğrulma eğilimi gösterir ve viraj çizgisini korumak için daha güçlü yönlendirme gerekir. Viraj çizginiz kendiliğinden küçülmez.,Motosikletim doğrulur,Viraj çizgimi korumak için daha güçlü yönlendirmeliyim,Viraj çizgim küçülür,
2.7.01-065,en,tr,What must you be aware of when driving a quad?,"Reduce speed when turning, as quads tend to tip over due to their high centre of gravity.",Wearing a suitable crash helmet is mandatory,Quads are prone to tipping over when driving through tight bends,The handling characteristics are similar to those of a car,,Quad kullanırken neye dikkat etmelisiniz?,Uygun koruyucu kask takmak zorunludur. Quadlar dar virajlarda devrilmeye yatkındır; sürüş özellikleri otomobile benzemez.,Uygun koruyucu kask takmak zorunludur,Quadlar dar virajlarda devrilmeye yatkındır,Sürüş özellikleri otomobile benzerdir,
