questionExternalId,sourceLanguage,targetLanguage,questionTextSource,explanationSource,answerASource,answerBSource,answerCSource,answerDSource,questionTextTarget,explanationTarget,answerATarget,answerBTarget,answerCTarget,answerDTarget
2.7.03-102,en,uz,"You are in a traffic jam, driving at walking speed. When is the least wear exerted on the clutch of your manual transmission vehicle?",Engage the clutch fully to avoid unnecessary wear on the clutch. Choose a gear in which you can coast without using the clutch and accelerator.,- drive in a low gear without pressing the clutch if at all possible,- repeatedly start and stop driving,- drive slowly with the clutch slipped,,Tirbandlikda piyoda tezligida ketyapsiz. Qo‘lda uzatmali transport vositangizda mufta qachon eng kam yeyiladi?,"Muftani to‘liq ulab, iloji boricha past uzatmada muftani bosmasdan harakatlansangiz, mufta kamroq yeyiladi.",- iloji boricha muftani bosmasdan past uzatmada yurish,- qayta-qayta to‘xtab-yurish,- muftani sirpantirib sekin yurish,
2.7.03-201,en,uz,Why is a diesel engine also called an self-ignition engine?,Because diesel engines get along without spark plugs of the work cycle is started by the ignition of the injected fuel in the compressed air.,Because the working stroke is started when the injected fuel ignites in contact with the compressed air,Because the working stroke is started by the pressure sensitive fuel,Because the working stroke is started by an ignition spark,,Nega dizel dvigateli o‘z-o‘zidan yonuvchi dvigatel deb ham ataladi?,Dizel dvigatelida ish takti siqilgan havoga purkalgan yoqilg‘ining o‘z-o‘zidan yonishi bilan boshlanadi. Bu yerda uchqun shamchasi ishlatilmaydi.,Chunki ish takti purkalgan yoqilg‘i siqilgan havo bilan aloqa qilganda yonishi orqali boshlanadi,Chunki ish takti bosimga sezgir yoqilg‘i bilan boshlanadi,Chunki ish takti uchqun bilan boshlanadi,
2.7.03-203,en,uz,What is the function of the camshaft in a diesel engine?,The object of the camshaft in a diesel engine is to control the valves in the engine. Depending on the shape or height of the cams they remain open or close.,To control the valves in the engine,To limit the engine speed,To control the engine temperature,,Dizel dvigatelida gaz taqsimlash valining vazifasi nima?,Gaz taqsimlash vali dvigateldagi klapanlarni boshqaradi.,Dvigateldagi klapanlarni boshqarish,Dvigatel aylanish tezligini cheklash,Dvigatel haroratini boshqarish,
2.7.03-205,en,uz,What is the function of a coolant thermostat in an engine's cooling system?,"As the name suggests, the coolant thermostat regulates the engine operating temperature. The other two answers are not correct.",To regulate the engine's operating temperature,To show the engine's operating temperature,To show coolant level in the radiator,,Dvigatel sovutish tizimidagi sovutish suyuqligi termostatining vazifasi nima?,Termostat dvigatelning ish haroratini tartibga soladi.,Dvigatelning ish haroratini tartibga solish,Dvigatelning ish haroratini ko‘rsatish,Radiatordagi sovutish suyuqligi darajasini ko‘rsatish,
2.7.03-206,en,uz,What can cause damage to an engine's cooling system in winter?,By insufficient antifreeze engine damage can occur. Please ensure that this is always filled.,Insufficient frost protection,When the coolant is not exchanged at least twice a year,No damage can be caused because closed systems do not need any servicing,,Qishda dvigatel sovutish tizimiga nima zarar yetkazishi mumkin?,"Antifriz yetarli bo‘lmasa, sovutish suyuqligi muzlab, sovutish tizimi va dvigatelga zarar yetkazishi mumkin.",Yetarli sovuqdan himoya yo‘qligi,Sovutish suyuqligi yiliga kamida ikki marta almashtirilmasa,Yopiq tizimlar xizmat talab qilmagani uchun zarar bo‘lmaydi,
2.7.03-207,en,uz,Which engine oil covers the largest range of temperatures?,"The smaller number (10) (light oil) in SAE 10 W 40 is the lowest temperature range of the oil, and the number beside the W (40) the greater viscosity for high temperatures.",SAE 10 W 40,SAE 30,SAE 10 W 30,,Qaysi dvigatel moyi eng katta harorat oralig‘ini qamrab oladi?,"SAE 10 W 40 moyi sovuqda ham oqimchan, yuqori haroratda ham yetarli yopishqoqlikka ega bo‘lib, eng keng oraliqni qamrab oladi.",SAE 10 W 40,SAE 30,SAE 10 W 30,
2.7.03-208,en,uz,Your diesel engine does not start in winter. What can be the reason for this?,"If you still summer diesel in the tank, it may be that the engine in the winter does not start because flocculate at low temperatures and cause clogging the fuel filter.",There is still some summer diesel fuel in the tank,The spark plugs do not produce ignition sparks,The ignition cables have got wet,,Dizel dvigatelingiz qishda ishga tushmayapti. Bunga nima sabab bo‘lishi mumkin?,"Bakda hali yozgi dizel qolgan bo‘lsa, past haroratda parafin ajralib, yoqilg‘i filtrini tiqib qo‘yishi mumkin.",Bakda hali yozgi dizel yoqilg‘isi bor,Uchqun shamchalari uchqun bermayapti,O‘t oldirish kabellari namlangan,
2.7.03-209,en,uz,You are driving your vehicle at walking speed in a traffic jam. In which cases is the wear on the clutch lowest?,"If you drive possible without the use of the clutch when driving in a low gear, the wear in a traffic jam, where you drive at a walking pace, the lowest.",Driving in a low gear if possible without using the clutch,Constant starting and stopping,Driving slowly with a slipping clutch,,Tirbandlikda transport vositangiz bilan piyoda tezligida ketyapsiz. Qaysi hollarda mufta eng kam yeyiladi?,Iloji boricha past uzatmada muftadan foydalanmasdan haydash mufta yeyilishini kamaytiradi.,Iloji boricha muftadan foydalanmasdan past uzatmada haydash,Doimiy to‘xtab-yurish,Muftani sirpantirib sekin yurish,
2.7.03-211,en,uz,What is the function of a differential lock?,"The differential lock distributes the drive torque evenly to the driving time, thereby preventing the compensation of the speed differences between the outer- and inner cam wheel. It improves traction considerably during slow off-road travel and slippery road surfaces.",- improves the traction during slow off-road driving and on slippery road surfaces,- distributes the drive torque evenly across the drive wheels,- improves handling during cornering,,Differensial blokirovkasining vazifasi nima?,Differensial blokirovkasi yurituvchi g‘ildiraklarga momentni teng taqsimlaydi va sekin off-road hamda sirpanchiq yo‘llarda tortishni yaxshilaydi.,- sekin off-road haydashda va sirpanchiq yo‘llarda tortishni yaxshilaydi,- yurituvchi g‘ildiraklarga momentni teng taqsimlaydi,- burilishlarda boshqaruvni yaxshilaydi,
2.7.03-212,en,uz,When it is helpful to activate the differential lock?,The differential lock you should go straight on slippery roads during slow and if you're stuck up and rotate individual drive wheels. This should be helpful.,- have become bogged down and individual drive wheels are spinning,- am slowly driving straight ahead on slippery road surfaces,- am manoeuvring on dry road surfaces,,Differensial blokirovkasini qachon yoqish foydali?,Differensial blokirovkasi transport vositasi botib qolib ayrim yurituvchi g‘ildiraklar aylanib ketganda yoki sirpanchiq yo‘lda sekin to‘g‘ri harakatlanganda foydali.,- botib qolganimda va ayrim yurituvchi g‘ildiraklar aylanib ketganda,- sirpanchiq yo‘l yuzasida sekin to‘g‘ri yurganimda,- quruq yo‘l yuzasida manevr qilayotganimda,
2.7.03-213,en,uz,When can I activate the differential lock so that this does not possibly damage the motor vehicle?,"If your car is and you drive at a walking pace, you should have no damaging effect expected.",- is stationary,- is driving at walking speed,- is understeering while taking a bend,,Differensial blokirovkasini transport vositasiga zarar yetkazmasdan qachon yoqish mumkin?,Transport vositasi turganda yoki piyoda tezligida harakatlanganda differensial blokirovkasini yoqish mumkin.,- transport vositasi turganda,- piyoda tezligida harakatlanganda,- burilishda kam burilayotgan bo‘lsa,
2.7.03-214,en,uz,What increases clutch wear in motor vehicles with a manual gearbox?,"In the case of a manual gearbox, the clutch wear increases in motor vehicles that start in a high gear (e.g. 2nd gear) and maneuvering with increased engine speed.",Starting in high gear,Manoeuvring at high engine speed,Starting in low gear,,Qo‘lda uzatmali motorli transport vositalarida mufta yeyilishini nima oshiradi?,Yuqori uzatmada joyidan qo‘zg‘alish va yuqori dvigatel aylanishida manevr qilish mufta yeyilishini oshiradi.,Yuqori uzatmada joyidan qo‘zg‘alish,Yuqori dvigatel aylanishida manevr qilish,Past uzatmada joyidan qo‘zg‘alish,
2.7.03-215,en,uz,How can you preserve the clutch components of motor vehicles with a manual gearbox?,"In order to protect the clutch components in motor vehicles with manual transmissions, put the vehicle in neutral while waiting, take your foot off the clutch pedal and maneuver at a low engine speed.","While waiting to move, I select the neutral gear and remove my foot from the clutch pedal",I manoeuvre using a low engine speed,I select a high gear when starting,,Qo‘lda uzatmali motorli transport vositalarida mufta qismlarini qanday asrash mumkin?,"Kutishda neytral uzatmaga qo‘yib, oyoqni mufta pedalidan oling. Manevrni past dvigatel aylanishida bajaring.",Harakatni kutayotganda neytral uzatmani tanlayman va oyog‘imni mufta pedalidan olaman,Past dvigatel aylanishida manevr qilaman,Joyidan qo‘zg‘alishda yuqori uzatmani tanlayman,
2.7.03-216,en,uz,What is the function of a differential lock (mechanically locked differential transmission)?,The differential lock improves traction when driving slowly off-road and on slippery roads because the drive torque is evenly distributed to the drive wheels.,- improves traction for low-speed off-road driving and on slippery road surfaces,- evenly distributes the torque to the driving wheels,- improves handling during cornering,,Differensial blokirovkasining vazifasi nima?,Mexanik bloklangan differensial yurituvchi g‘ildiraklarga momentni teng taqsimlaydi va sirpanchiq yo‘l hamda sekin off-road haydashda tortishni yaxshilaydi.,- sekin off-road haydashda va sirpanchiq yo‘l yuzalarida tortishni yaxshilaydi,- momentni yurituvchi g‘ildiraklarga teng taqsimlaydi,- burilishlarda boshqaruvni yaxshilaydi,
2.7.04-001,en,uz,What should I ensure when refilling with engine oil?,"Engine oil may only be used according to the specifications of the manufacturer. You are only allowed to refill the right oil. Make sure that you do not exceed the maximum permissible fill level, otherwise damage to the motor may occur. Never fill engine oil while the engine is running.",That I use engine oil that meets the vehicle manufacturer's specifications,That I do not exceed the maximum fill level,That I refill the engine oil while the engine is running,,Dvigatel moyini to‘ldirganda nimani ta’minlashim kerak?,Faqat transport vositasi ishlab chiqaruvchisi ko‘rsatmalariga mos dvigatel moyidan foydalaning. Maksimal to‘ldirish darajasidan oshirmang va dvigatel ishlayotgan paytda moy quymang.,Transport vositasi ishlab chiqaruvchisi talablariga mos dvigatel moyidan foydalanishim,Maksimal to‘ldirish darajasidan oshirmasligim,Dvigatel ishlayotgan paytda moy to‘ldirishim,
2.7.04-002,en,uz,What is the function of engine oil in a combustion engine?,"Engine oil has different effects on an internal combustion engine. It is used for wear protection, cooling and cleaning. Make sure the engine oil level is sufficient.",- wear protection,- cooling,- cleaning,,Ichki yonuv dvigatelida dvigatel moyining vazifasi nima?,"Dvigatel moyi ichki yonuv dvigatelida yeyilishdan himoya qiladi, sovutishga yordam beradi va tozalash vazifasini bajaradi.",- yeyilishdan himoya,- sovutish,- tozalash,
2.7.04-003,en,uz,How can you check the engine oil level?,"There is a sight glass where you can read the oil level. Otherwise, you can read it via an oil dipstick.",- sight-glass,- oil dipstick,- instant fuel consumption display,,Dvigatel moyi darajasini qanday tekshirish mumkin?,Moy darajasini ko‘rish oynachasi yoki moy o‘lchagich tayoqchasi orqali tekshirish mumkin.,- ko‘rish oynachasi orqali,- moy o‘lchagich tayoqchasi orqali,- joriy yoqilg‘i sarfi ko‘rsatkichi orqali,
2.7.04-101,en,uz,How can you check the engine oil level?,"Depending on the vehicle, the engine oil level can be checked in different ways. Modern vehicles can display the oil level in the infotainment system.",- driver information system,- oil dipstick,- instant fuel consumption display,,Dvigatel moyi darajasini qanday tekshirish mumkin?,Transport vositasiga qarab moy darajasi haydovchi axborot tizimi yoki moy o‘lchagich tayoqchasi orqali tekshiriladi.,- haydovchi axborot tizimi orqali,- moy o‘lchagich tayoqchasi orqali,- joriy yoqilg‘i sarfi ko‘rsatkichi orqali,
2.7.04-201,en,uz,Why does the coolant have to be checked for sufficient frost protection before winter begins?,A freezing of the coolant (extends) to avoid you should adequately check the antifreeze. So you avoid even damage to the cooling system in case of frost. The operating license of the vehicle does not go out by it.,So the coolant does not freeze,So the cooling system is not damaged by frost,So the vehicle's operating permit does not lapse,,Qish boshlanishidan oldin sovutish suyuqligida yetarli sovuqdan himoya borligini nega tekshirish kerak?,Sovutish suyuqligi muzlab qolmasligi va sovutish tizimi sovuqdan shikastlanmasligi uchun antifriz yetarliligini tekshirish kerak.,Sovutish suyuqligi muzlab qolmasligi uchun,Sovutish tizimi sovuqdan shikastlanmasligi uchun,Transport vositasining foydalanish ruxsatnomasi bekor bo‘lmasligi uchun,
2.7.04-203,en,uz,What are the functions of anti-freeze in the coolant system?,"Antifreeze protect against corrosion (rust) and protect the cooling system from freezing. In the summer months, this is not the case.",Anti-freeze protects against corrosion,Anti-freeze protects the cooling system against freezing,Anti-freeze causes corrosion in the summer months,,Sovutish tizimidagi antifrizning vazifalari nimalardan iborat?,Antifriz sovutish tizimini muzlashdan va korroziyadan himoya qiladi.,Antifriz korroziyadan himoya qiladi,Antifriz sovutish tizimini muzlashdan himoya qiladi,Antifriz yoz oylarida korroziyaga sabab bo‘ladi,
2.7.04-205,en,uz,Why do diesel and petrol engines need engine oil?,Motor oil is needed in diesel and gasoline engines because it serves to reduce the internal friction and thus the piston and the bearing is not fixed run. The lubricating water pump is irrelevant.,So pistons and bearings do not seize up,To reduce internal friction,To lubricate the water pump,,Nega dizel va benzin dvigatellariga dvigatel moyi kerak?,Dvigatel moyi ichki ishqalanishni kamaytiradi va porshen hamda podshipniklarning qotib qolishini oldini oladi.,Porshenlar va podshipniklar qotib qolmasligi uchun,Ichki ishqalanishni kamaytirish uchun,Suv nasosini moylash uchun,
2.7.04-206,en,uz,What are the requirements of lubricating oils for diesel engines?,"Lubricating oils of diesel engines are used for heat resistance, fluidity in cold weather and wear reduction.",They have to reduce wear,They have to be heat resistant,They have to be fluid during cold periods,,Dizel dvigatellari uchun moylash moylariga qanday talablar qo‘yiladi?,"Dizel dvigatel moylari yeyilishni kamaytirishi, issiqqa chidamli bo‘lishi va sovuqda ham oqimchan bo‘lishi kerak.",Ular yeyilishni kamaytirishi kerak,Ular issiqqa chidamli bo‘lishi kerak,Ular sovuq davrlarda oqimchan bo‘lishi kerak,
2.7.05-001,en,uz,"What is the meaning of the date of manufacture ""1217"" specified on the tyre?","The date of manufacture indicated on the tire is made up of the manufacturing week and the year of manufacture. So ""1217"" means: 12th week in the year 2017.",- manufactured in 12th calendar week of the year 2017,- manufactured in the 12th month (December) of the year 2017,- manufactured on the 1/2/2017,,Shinadagi “1217” ishlab chiqarilgan sana nimani anglatadi?,Shinadagi ishlab chiqarish sanasi hafta va yil bilan ko‘rsatiladi. “1217” — 2017-yilning 12-kalendar haftasida ishlab chiqarilgan degani.,- 2017-yilning 12-kalendar haftasida ishlab chiqarilgan,"- 2017-yilning 12-oyida, ya’ni dekabrda ishlab chiqarilgan",- 01.02.2017 da ishlab chiqarilgan,
2.7.05-002,en,uz,When should you check the tyre pressure?,You should check the tyre pressure regularly when the tyres are cold and immediately after each tyre change. It is not necessary to check after every journey.,Regularly when the tyres are cool,Directly after a tyre change,Directly after every journey,,Shina bosimini qachon tekshirishingiz kerak?,"Shina bosimini muntazam, shinalar sovuq bo‘lganda va har bir shina almashtirilgandan keyin darhol tekshirish kerak. Har safardan keyin tekshirish shart emas.","Muntazam, shinalar sovuq bo‘lganda",Shina almashtirilgandan darhol keyin,Har safardan darhol keyin,
2.7.05-004,en,uz,What can be the consequences of having too much or too little air pressure in the tyres of the motorcycle?,The tyre closure increases due to greater friction. The tyre deforms and thus worsens the driving behaviour.,The motorcycle’s handling will be poorer,Tyre wear is increased,The reaction distance is lengthened,,"Mototsikl shinalarida havo bosimi juda ko‘p yoki juda kam bo‘lsa, oqibatlari qanday bo‘lishi mumkin?","Noto‘g‘ri shina bosimi shinaning deformatsiyasiga, ko‘proq yeyilishiga va haydash xususiyatining yomonlashishiga olib keladi.",Mototsiklning boshqaruvi yomonlashadi,Shina yeyilishi ortadi,Reaksiya masofasi uzayadi,
2.7.05-005,en,uz,Your tyre inflation pressure is clearly too low while you driving on public roads. What is the consequence of this?,"A low tyre pressure results that a larger area of the tyre lies on the asphalt while driving. In addition, the tyre no longer has a round shape and can no longer roll cleanly. If the tyre pressure is significantly too low, the driving stability in curves decreases dangerously and the steering behaviour deteriorates.",There will be a considerable deterioration in the vehicle’s manoeuvrability,The vehicle’s stability will be dangerously reduced when cornering,The level of tyre wear will decrease greatly,,Jamoat yo‘llarida ketayotganingizda shina bosimi aniq juda past. Buning oqibati nima?,"Juda past shina bosimi shinaning yo‘lga tegish yuzasini o‘zgartiradi, burilishlarda barqarorlikni xavfli darajada kamaytiradi va boshqaruvni yomonlashtiradi.",Transport vositasining boshqaruvchanligi sezilarli yomonlashadi,Burilishlarda transport vositasi barqarorligi xavfli darajada kamayadi,Shina yeyilishi juda kamayadi,
2.7.05-006,en,uz,What must you check when regularly inspecting your vehicle’s tyres?,"You should check your tires at regular intervals. It is important that you control the external state of the tires, make sure that the tires have no external damage and that the legally required minimum profile depth of 1.6 mm is not undercut.
Especially in front of longer journeys or with a higher load, you should make sure to check the tire pressure beforehand.",The air pressure,The tread depth,For external damage,,Transport vositangiz shinalarini muntazam tekshirganda nimani tekshirishingiz kerak?,"Shinalarni muntazam tekshirganda havo bosimi, protektor chuqurligi va tashqi shikastlanishlarga e’tibor berish kerak.",Havo bosimini,Protektor chuqurligini,Tashqi shikastlanishlarni,
2.7.05-007,en,uz,A tyre’s adhesion to the road surface depends on what?,"The liability of a tire on the road is heavily dependent on the road conditions and the weather conditions. It is best to liability a tire on a dry road. However, wetness, snow, ice, bumps or dirt can severely affect tire liability. The tire temperature also plays an important role in liability because it influences the properties of the rubber compound. Summer tires could become harder at low temperatures and reduce their liability, while winter tires could wear out faster at high temperatures.",On the tyre temperature,On the road conditions,On the weather conditions,,Shinaning yo‘l yuzasiga ilashishi nimaga bog‘liq?,"Shinaning ilashishi shina harorati, yo‘l holati va ob-havo sharoitlariga bog‘liq. Namlik, qor, muz, notekislik yoki kir ilashishni kamaytiradi.",Shina haroratiga,Yo‘l holatiga,Ob-havo sharoitlariga,
2.7.05-008,en,uz,What can cause a gradual loss in tyre inflation pressure?,"Damage to the tire by e.g. a nail or similar foreign bodies can lead to the loss of tire filling pressure. By driving with high speeds on highways, the tire heats up and the tire pressure becomes higher. This can escape air creeping if the valve cap is missing.",Driving on the motorway with a missing valve cap,A foreign body in the tyre,Accelerating quickly and frequently,,Shina bosimining asta-sekin yo‘qolishiga nima sabab bo‘lishi mumkin?,Shinaga kirgan begona jism yoki ventil qalpoqchasi yo‘qligi sabab havo asta-sekin chiqishi mumkin. Tez-tez keskin tezlanish bunga odatiy sabab emas.,Ventil qalpoqchasi yo‘q holda avtomagistralda haydash,Shinadagi begona jism,Tez-tez keskin tezlanish,
2.7.05-101,en,uz,What should be noted when changing a tyre using a car jack?,"To attach the jack, the vehicle driver must use the mounting points provided by the manufacturer. A safe surface with anti-slip properties is absolutely necessary for this.",The car jack may only be applied at the positioning points specified by the vehicle manufacturer,The ground surface must always be stable and skid-resistant,The car jack must always be placed at the mid-point of the vehicle's length,,Domkrat yordamida shina almashtirganda nimani yodda tutish kerak?,Domkrat faqat ishlab chiqaruvchi ko‘rsatgan joylarga qo‘yilishi kerak. Zamin mustahkam va sirpanmaydigan bo‘lishi shart.,Domkrat faqat transport vositasi ishlab chiqaruvchisi ko‘rsatgan joylarga qo‘yilishi mumkin,Zamin har doim mustahkam va sirpanmaydigan bo‘lishi kerak,Domkrat har doim transport vositasi uzunligining o‘rtasiga qo‘yilishi kerak,
2.7.05-102,en,uz,You have to remove a defective tyre. In what sequence should you proceed?,Secure the vehicle against rolling away unintentionally. Put the jack on. Loosen the wheel nuts while the vehicle is still in contact with the ground. Lift with the help of the jack. Unscrew the wheel nuts.,"Secure the vehicle against rolling away, position the car jack, loosen the wheel nuts, jack up the vehicle, remove the wheel nuts","Secure the vehicle against rolling away, position the car jack, jack up the vehicle, loosen the wheel nuts, remove the wheel nuts","Position the car jack, secure the vehicle against rolling away, loosen the wheel nuts, jack up the vehicle, remove the wheel nuts",,Nosoz shinani yechishingiz kerak. Qaysi ketma-ketlikda harakat qilasiz?,"Avval transport vositasini dumalab ketishdan himoyalang, domkratni qo‘ying, g‘ildirak yerda turgan paytda gaykalarni bo‘shating, keyin ko‘taring va gaykalarni yeching.","Transport vositasini dumalab ketishdan himoyalash, domkratni qo‘yish, g‘ildirak gaykalarini bo‘shatish, transport vositasini ko‘tarish, g‘ildirak gaykalarini yechish","Transport vositasini dumalab ketishdan himoyalash, domkratni qo‘yish, transport vositasini ko‘tarish, g‘ildirak gaykalarini bo‘shatish, g‘ildirak gaykalarini yechish","Domkratni qo‘yish, transport vositasini dumalab ketishdan himoyalash, g‘ildirak gaykalarini bo‘shatish, transport vositasini ko‘tarish, g‘ildirak gaykalarini yechish",
2.7.05-103,en,uz,What does the red symbol on the tyre indicate?,The symbol means that this tyre is suitable for winter weather conditions and supports the driving characteristics even in snow. Snow chains are not required.,- is suitable for wintry weather conditions,- also assists driving performance in snowy conditions,- may only be used in combination with snow chains,,Shinadagi qizil belgi nimani bildiradi?,Bu belgi shina qishki ob-havo sharoitlariga mosligini va qorli sharoitda haydash xususiyatlarini qo‘llab-quvvatlashini bildiradi. Qor zanjirlari majburiy degani emas.,- qishki ob-havo sharoitlariga mos,- qorli sharoitda ham haydash xususiyatlarini qo‘llab-quvvatlaydi,- faqat qor zanjirlari bilan birga ishlatilishi mumkin,
2.7.05-104,en,uz,To what must you pay particular attention when driving with winter tyres?,"With winter tyres, you must ensure that you do not exceed the maximum permitted speed for the tyres. You can check this in the speed index.",- not exceed the permissible maximum speed for these tyres,- not exceed 80 km/h,- only drive as fast as when I am using snow chains,,Qishki shinalar bilan haydaganda nimaga alohida e’tibor berish kerak?,Qishki shinalar uchun ruxsat etilgan maksimal tezlikdan oshmaslik kerak. Buni tezlik indeksidan bilish mumkin.,- bu shinalar uchun ruxsat etilgan maksimal tezlikdan oshmaslik,- 80 km/soatdan oshmaslik,- faqat qor zanjirlari bilan yurgandagi tezlikda haydash,
2.7.05-105,en,uz,"Your car is equipped with winter tyres. What is the meaning of the speed label ""max. 190 km/h"" on your dashboard?",You must not exceed the maximum speed of 190 km / h on your winter tires.,- may not be exceeded,- applies to wintry road conditions only,- does not apply to dry road conditions,,Avtomobilingiz qishki shinalar bilan jihozlangan. Paneldagi “max. 190 km/h” tezlik yorlig‘i nimani anglatadi?,Bu qishki shinalar bilan 190 km/soat maksimal tezlikdan oshmaslik kerakligini bildiradi.,- oshirilmasligi kerak,- faqat qishki yo‘l sharoitlarida amal qiladi,- quruq yo‘l sharoitida amal qilmaydi,
2.7.05-106,en,uz,What should you remember when putting winter tyres on your car?,"After installing winter tires, you should check the tire pressure according to the manufacturer's specifications and take into account the maximum permissible speed of the tires. This must not be exceeded.",The tyre inflation pressure should be checked in accordance with the manufacturer's guidelines,You should observe the permissible maximum driving speed for these tyres,The air pressure should be 0.5 bar lower than the manufacturer's guidelines for summer tyres,,Avtomobilingizga qishki shinalar o‘rnatganda nimani yodda tutishingiz kerak?,Qishki shinalar o‘rnatilgandan keyin shina bosimini ishlab chiqaruvchi ko‘rsatmalariga muvofiq tekshiring va shinalarning ruxsat etilgan maksimal tezligiga rioya qiling.,Shina bosimi ishlab chiqaruvchi ko‘rsatmalariga muvofiq tekshirilishi kerak,Bu shinalar uchun ruxsat etilgan maksimal haydash tezligiga rioya qilish kerak,"Havo bosimi yozgi shinalar uchun ishlab chiqaruvchi ko‘rsatmasidan 0,5 bar past bo‘lishi kerak",
2.7.05-107,en,uz,This indicator lamp lights up. What could be the cause of this?,"The tyre pressure indicator light usually shows that the tyre pressure is too low, so check your tyre pressure.
However, a lot can also go wrong with the tyre pressure sensors if you have recently changed your tyres. First check whether you notice anything on the outside of the tyre. If the tyre is visually OK and the indicator light is still on, ask the garage.",The inflation pressure is too low in one tyre,A recently performed wheel change,A loose wheel nut,,Bu nazorat chirog‘i yondi. Bunga nima sabab bo‘lishi mumkin?,"Shina bosimi nazorat chirog‘i odatda shinalardan birida bosim pastligini bildiradi. Yaqinda g‘ildirak almashtirilgan bo‘lsa, sensorlar bilan bog‘liq holat ham sabab bo‘lishi mumkin.",Shinalardan birida havo bosimi juda past,Yaqinda g‘ildirak almashtirilgan,G‘ildirak gaykasi bo‘shashgan,
2.7.05-203,en,uz,What effect does incorrect tyre pressure have?,Incorrect tire pressure increases the possibility of deterioration of tires. Please pay attention to the correct pressure. The driving stability is impaired and endangers your safety and that of other road users.,Impairs driving stability,Increases tyre wear,Extends reaction time,,Noto‘g‘ri shina bosimi qanday ta’sir qiladi?,Noto‘g‘ri shina bosimi haydash barqarorligini yomonlashtiradi va shina yeyilishini oshiradi. Reaksiya vaqtini uzaytirmaydi.,Haydash barqarorligini yomonlashtiradi,Shina yeyilishini oshiradi,Reaksiya vaqtini uzaytiradi,
2.7.05-205,en,uz,What is the effect when tyre pressure is too low?,"Since the air supporting the tire, so to speak, is likely to overheat in case of low tire pressure. Furthermore, significantly increases fuel consumption and reduces the stability of the ride.",The tyre overheats,Driving stability is reduced,Fuel consumption is increased,,"Shina bosimi juda past bo‘lsa, qanday ta’sir qiladi?","Past shina bosimi shinaning qizib ketishiga, haydash barqarorligining kamayishiga va yoqilg‘i sarfining ortishiga olib keladi.",Shina qizib ketadi,Haydash barqarorligi kamayadi,Yoqilg‘i sarfi ortadi,
2.7.05-210,en,uz,When should you have the tyre pressure checked?,You should the tire pressure immediately after each change to be measured and at least weekly at the cold tire. After each trip is not right.,At least once a week on cold tyres,Immediately after each tyre change,Immediately after each trip,,Shina bosimini qachon tekshirtirish kerak?,Shina bosimini kamida haftasiga bir marta sovuq shinalarda va har bir shina almashtirilgandan keyin darhol tekshirish kerak. Har safardan keyin tekshirish shart emas.,Kamida haftasiga bir marta sovuq shinalarda,Har bir shina almashtirilgandan darhol keyin,Har safardan darhol keyin,
2.7.05-211,en,uz,What does the designation “TWI” (Tread Wear Indicator) mean?,"On the tire wear indicator (wear indicator or Tread Wear Indicator, TWI) shows whether a tire is worn, so the answer is: Display the right place for the wear of the tires.",Indication of tyre wear,Indication of recut tyre profile,Indication of tubeless tyre,,“TWI” (Tread Wear Indicator) belgisi nimani anglatadi?,TWI — shina yeyilish indikatori. U shinaning yeyilish holatini ko‘rsatadi.,Shina yeyilishini ko‘rsatish,Qayta kesilgan shina profilini ko‘rsatish,Kamerasiz shinani ko‘rsatish,
2.7.05-212,en,uz,How do you recognise that tyres have been retreaded?,A retread tire you acknowledge labeling RETREAD on the tire sidewall. It is also called Recap or remold.,By the “RETREAD” indication on the side of the tyre,There is no way to recognise this,By the tyre profile,,Qayta tiklangan shinalarni qanday tanib olasiz?,Qayta tiklangan shinalar yon devoridagi “RETREAD” belgisi orqali taniladi.,Shina yon tomonidagi “RETREAD” yozuvi orqali,Buni tanib bo‘lmaydi,Shina profili orqali,
2.7.05-213,en,uz,What must you observe when checking the spare wheel fixing?,When checking the spare wheel attachment you have to respect all third The control of the secure mounting of the spare wheel. The control of the function of the lifting device and control of the double securing the spare wheel.,Check safe fixing of the spare wheel,Check double fixing of the spare wheel,Check the function of the lifting device,,Zaxira g‘ildirak mahkamlagichini tekshirganda nimaga e’tibor berishingiz kerak?,"Zaxira g‘ildirak xavfsiz mahkamlanganini, ikki martalik himoyasini va ko‘tarish qurilmasi ishlashini tekshirish kerak.",Zaxira g‘ildirak xavfsiz mahkamlanganini tekshirish,Zaxira g‘ildirakning ikki martalik mahkamlanishini tekshirish,Ko‘tarish qurilmasi ishlashini tekshirish,
2.7.05-214,en,uz,When should you check that the designation on the tyre corresponds to the type of tyre allowed?,The designation on the tires to check for eligibility is required at each wheel change and at each acquisition of the vehicle. When handing in the workshop is not.,Each time you take over the vehicle,After each tyre change,Each time you drop-off the vehicle at a garage,,Shinadagi belgi ruxsat etilgan shina turiga mosligini qachon tekshirishingiz kerak?,Shina belgisi har bir transport vositasini qabul qilganda va har bir shina almashtirilgandan keyin tekshirilishi kerak. Ustaxonaga topshirishda shart emas.,Transport vositasini har safar qabul qilganingizda,Har bir shina almashtirilgandan keyin,Transport vositasini ustaxonaga har safar topshirganda,
